!toys,spell,3,_train,_puzzle,_jeep,_lego,_piano,_flute,_blocks,_ball,_bat
!food,spell,3,_rice,_biscuit,_cereal,_dosa,_cookies,_avocado,_eggs,_cheese,_honey,_milk,_dal,_yogurt,_water
!clothes,spell,3,_diaper,_shorts,_shirt,_bib,_shoes,_socks,_jacket,_towel,_bag
!school,spell,3,_bag,_shoes,_books,_lunch,_read,_play,_teacher
!vegetables,spell,3,_carrot,_cauliflower,_eggplant,_green_beans,_lemon,_onion,_peas,_pepper,_potato,_pumpkin,_tomato
!dinner,spell,3,_table,_chair,_spoon,_fork,_bowl,_bib,_pasta,_milk,_high_chair
!planets,spell,3,_mercury,_venus,_earth,_mars,_jupiter,_saturn,_neptune,_uranus
!colors,spell,3,_red,_yellow,_purple,_black,_white,_blue,_green,_pink,_orange,_indigo,_brown
!musicalInstruments,spell,3,_drums,_piano,_xylophone,_guitar,_violin,_keyboard,_flute,_trumpet,_cello
!continents,spell,3,_asia,_europe,_africa,_north_america,_south_america,_australia,_antarctica
!sports,spell,3,_football,_basketball,_soccer,_tennis,_badminton,_baseball,_hockey,_cricket
!numbers1to10,spell,3,_one,_two,_three,_four,_five,_six,_seven,_eight,_nine,_ten
!numbers11to20,spell,3,_eleven,_twelve,_thirteen,_fourteen,_fifteen,_sixteen,_seventeen,_eighteen,_nineteen,_twenty
!actions,spell,3,_run,_jump,_walk,_talk,_sing,_dance,_stomp,_kick,_bring,_give,_stand,_sit,_eat,_play
!timeofday,spell,3,_morning,_afternoon,_evening,_night
!electronics,spell,3,_tv,_computer,_radio,_fridge,_phone
!swimming,spell,3,_kick,_float,_flap,_vest,_jacket
!texture,spell,3,_soft,_hard,_hot,_cold,_sandy,_rough,_smooth,_coarse
~today,sentence,3,I woke up in the morning,then went to the park,ate little breakfast,then took a nap,had lunch,now playing with mummy
~park,sentence,3,when I go to the park,I play on the swing,then come down the slide,stand on the spinner,and play with my friends
~introduction,sentence,3,my name is Ayaan, I am three years old,I love to bathe,and listen to music,and to play in the beach
~twinkle,sentence,3,twinkle twinkle little star,how I wonder what you are,up above the world so high,like a diamond in the sky
